ID,Text,Category,Priority
3028,Database backup not running - urgent fix needed,Database,Low
2153,Application crashes on startup - for user,Software,Medium
2368,Update failed to install - for user,Software,Medium
1065,Hard drive making strange noise - for user,Hardware,Critical
3063,Data synchronization error - customer complaint,Database,Low
2181,Error message on opening file - customer complaint,Software,Low
1493,Network timeout errors - in production,Network,Medium
1380,USB port not working - for user,Hardware,Medium
3236,Database backup not running - urgent fix needed,Database,Medium
1764,Connection refused error - urgent fix needed,Network,Medium
3265,Database lock detected - in production,Database,Medium
1792,Network timeout errors - for user,Network,High
2077,Application freezing randomly - customer complaint,Software,Critical
1879,Network timeout errors - for user,Network,Low
1338,Fan making loud noise - reported by team,Hardware,Critical
3344,Table corruption detected - for user,Database,Low
2017,Application crashes on startup - customer complaint,Software,Critical
2276,Plugin compatibility issue - in production,Software,Medium
1456,Screen resolution issue - customer complaint,Hardware,Low
1816,Unable to access company intranet - reported by team,Network,Critical
3318,Database lock detected - customer complaint,Database,Low
1996,Version mismatch error - customer complaint,Software,Critical
2982,Query performance very slow - in production,Database,Low
1202,Monitor display flickering - urgent fix needed,Hardware,Low
1162,Hard drive making strange noise - customer complaint,Hardware,Critical
2580,Password reset required - urgent fix needed,Access,High
1703,Network timeout errors - for user,Network,Low
2501,Password reset required - in production,Access,Medium
2130,Version mismatch error - urgent fix needed,Software,High
2022,Version mismatch error - customer complaint,Software,Low
2586,Permission denied error - in production,Access,Medium
2956,Index fragmentation high - reported by team,Database,Critical
3254,Query execution failed - reported by team,Database,Critical
1035,Fan making loud noise - for user,Hardware,Critical
1776,Network adapter not detected - in production,Network,Medium
2479,Email access denied - in production,Access,Critical
2391,Error message on opening file - reported by team,Software,Low
3140,Index fragmentation high - in production,Database,Low
2364,Version mismatch error - in production,Software,Medium
3042,Database connection timeout - reported by team,Database,Low
1242,Laptop not turning on - reported by team,Hardware,Critical
3062,Index fragmentation high - customer complaint,Database,Critical
3364,Connection pool exhausted - in production,Database,Medium
1601,Network timeout errors - urgent fix needed,Network,Low
3436,New parking passes issued,Database,Critical
2298,Runtime error in application - reported by team,Software,Low
3215,Database lock detected - reported by team,Database,High
3069,Database connection timeout - urgent fix needed,Database,High
1647,WiFi speed very slow - for user,Network,High
2529,User account locked - customer complaint,Access,Low
2268,Application freezing randomly - reported by team,Software,Low
2900,User account locked - urgent fix needed,Access,Medium
1563,Packet loss on network - customer complaint,Network,High
1190,Mouse cursor jumping randomly - for user,Hardware,Medium
2807,Password reset required - reported by team,Access,Low
1976,Application freezing randomly - reported by team,Software,Low
3048,Query performance very slow - customer complaint,Database,Low
2083,Version mismatch error - urgent fix needed,Software,Medium
1475,Monitor display flickering - customer coplaint,Hardware,Critical
1748,Unable to access company intranet - urgent fix needed,Network,Medium
3301,Query execution failed - in production,Database,Medium
1022,Battery not charging - in production,Hardware,Medium
1460,Keyboard keys not responding - customer complaint,Hardware,Critical
2185,Version mismatch error - customer complaint,Software,Critical
3325,Data synchronization error - customer complaint,Database,Medium
1956,Version mismatch error - reported by team,Software,High
2216,Update failed to install - for user,Software,Low
3434,Urgent: Update your antivirus software,Software,Medium
2516,User account locked - reported by team,Access,Critical
3392,New gym membership available,Database,Medium
1770,Packet loss on network - for user,Network,High
2686,Permission denied error - customer complaint,Access,Medium
1131,Mouse cursor jumping randomly - for user,Hardware,Critical
3136,Data synchronization error - in production,Database,Critical
2483,Cannot login to system - for user,Access,Low
1331,Monitor display flickering - customer complaint,Hardware,Critical
2239,Update failed to install - urgent fix needed,Software,Critical
1467,Mouse cursor jumping randomly - in production,Hardware,High
3170,Database lock detected - customer complaint,Database,Medium
2639,User account locked - customer complaint,Access,Low
2096,Plugin compatibility issue - reported by team,Software,High
2131,Update failed to install - in production,Software,Low
2295,Version mismatch error - urgent fix needed,Software,Critical
1861,DNS resolution failing - for user,Network,High
